Date,Open,High,Low,Close,Volume,tunh
2022-06-11,1873.082763671875,1883.6268310546875,1871.1021728515625,1880.1636962890625,32613293,1.0
2022-06-12,1880.6258544921875,1891.3162841796875,1877.918212890625,1882.6060791015625,37728853,215.0
2022-06-13,1882.641845703125,1885.2781982421875,1825.6956787109375,1826.7669677734375,108629717,214.0
2022-06-14,1827.1318359375,1835.4478759765625,1806.611328125,1815.4091796875,70203456,1.0
2022-06-15,1815.4462890625,1845.303955078125,1812.1636962890625,1838.349609375,94792017,1.0
2022-06-16,1838.3265380859375,1868.2662353515625,1824.673828125,1858.1270751953125,36496779,209.0
2022-06-17,1858.3565673828125,1859.2459716796875,1839.4659423828125,1842.1546630859375,36963371,204.0
2022-06-18,1842.048828125,1848.9522705078125,1821.0867919921875,1826.27490234375,51830096,2.0
2022-06-19,1825.401611328125,1843.01904296875,1818.858642578125,1842.9244384765625,36503685,1.0
2022-06-20,1842.5513916015625,1850.9207763671875,1838.8074951171875,1846.912841796875,29267901,198.0
2022-06-21,1846.8953857421875,1848.656494140625,1833.9368896484375,1835.442138671875,22035945,197.0
2022-06-22,1835.6160888671875,1845.1610107421875,1827.30126953125,1841.5050048828125,21631025,196.0
2022-06-23,1841.7318115234375,1844.0882568359375,1826.29345703125,1828.6800537109375,20878086,195.0
2022-06-24,1829.0068359375,1834.074951171875,1823.9840087890625,1824.953857421875,21693323,3.0
2022-06-25,1825.061767578125,1828.1285400390625,1821.734130859375,1824.4930419921875,13635979,1.0
2022-06-26,1824.264404296875,1831.5526123046875,1820.8775634765625,1830.399658203125,19289949,1.0
2022-06-27,1830.5203857421875,1840.3856201171875,1823.8924560546875,1828.3475341796875,21744230,190.0
2022-06-28,1828.29248046875,1833.242431640625,1822.7369384765625,1822.8858642578125,44240909,1.0
2022-06-29,1823.275390625,1836.3760986328125,1819.7515869140625,1823.1533203125,19615002,188.0
2022-06-30,1823.443359375,1827.0150146484375,1810.4967041015625,1814.8082275390625,23805763,186.0
2022-07-01,1814.84423828125,1815.4989013671875,1795.274169921875,1807.8236083984375,31234855,3.0
2022-07-02,1807.9425048828125,1815.1851806640625,1806.55859375,1812.9820556640625,11363639,1.0
2022-07-03,1812.86376953125,1815.347412109375,1806.02001953125,1812.2498779296875,13501736,1.0
2022-07-04,1812.20751953125,1815.939453125,1808.9974365234375,1813.0731201171875,17046530,1.0
2022-07-05,1813.01123046875,1816.299072265625,1768.279541015625,1770.947265625,28308864,162.0
2022-07-06,1771.15283203125,1775.5968017578125,1737.6181640625,1743.6226806640625,23166512,27.0
2022-07-07,1743.544677734375,1751.009033203125,1740.7452392578125,1744.0894775390625,19269777,1.0
2022-07-08,1743.6639404296875,1752.93310546875,1737.872802734375,1744.2188720703125,24155305,20.0
2022-07-09,1743.8260498046875,1745.94482421875,1738.363525390625,1739.7386474609375,10460214,4.0
2022-07-10,1739.6871337890625,1745.224853515625,1737.0283203125,1743.0693359375,9953794,3.0
2022-07-11,1743.341552734375,1743.9346923828125,1731.954345703125,1733.929931640625,15465737,2.0
2022-07-12,1734.2880859375,1742.8177490234375,1725.4676513671875,1726.2158203125,26747311,1.0
2022-07-13,1726.4710693359375,1746.699951171875,1711.5201416015625,1736.9925537109375,29398868,15.0
2022-07-14,1736.9365234375,1737.123779296875,1703.627197265625,1714.470458984375,17736212,14.0
2022-07-15,1714.5777587890625,1717.806396484375,1701.576416015625,1705.3607177734375,15737687,3.0
2022-07-16,1705.3187255859375,1705.941162109375,1694.6676025390625,1699.8802490234375,20821451,1.0
2022-07-17,1700.065673828125,1706.4173583984375,1690.763427734375,1705.8021240234375,17961173,1.0
2022-07-18,1705.7335205078125,1721.2908935546875,1704.0474853515625,1707.9322509765625,18213866,4.0
2022-07-19,1706.84521484375,1716.6939697265625,1702.1129150390625,1706.4693603515625,23448564,2.0
2022-07-20,1706.4056396484375,1712.9229736328125,1691.632080078125,1697.1126708984375,20831588,1.0
2022-07-21,1697.1324462890625,1718.6619873046875,1682.0665283203125,1716.7080078125,23394043,1.0
2022-07-22,1716.6802978515625,1732.2452392578125,1711.6197509765625,1728.11181640625,28448584,5.0
2022-07-23,1727.74560546875,1731.5208740234375,1724.3665771484375,1726.19140625,13713057,2.0
2022-07-24,1726.19775390625,1729.610107421875,1723.652099609375,1724.220458984375,24774403,1.0
2022-07-25,1724.1627197265625,1731.79833984375,1716.5987548828125,1717.2548828125,28949410,2.0
2022-07-26,1717.043212890625,1728.9794921875,1712.9361572265625,1719.162841796875,23647241,1.0
2022-07-27,1719.3392333984375,1736.957763671875,1714.593505859375,1736.02099609375,22311650,1.0
2022-07-28,1736.197021484375,1757.6256103515625,1732.1243896484375,1749.3905029296875,32313626,1.0
2022-07-29,1749.4241943359375,1766.949462890625,1747.397216796875,1764.1849365234375,23720213,1.0
2022-07-30,1764.0703125,1767.080078125,1761.18310546875,1764.89599609375,13251200,1.0
2022-07-31,1765.0262451171875,1767.4764404296875,1762.40966796875,1762.634033203125,17761622,1.0
2022-08-01,1762.659423828125,1772.390625,1758.880615234375,1771.241943359375,19129047,1.0
2022-08-02,1770.6810302734375,1784.8670654296875,1752.5264892578125,1752.7774658203125,29557859,2.0
2022-08-03,1752.68994140625,1768.024658203125,1750.204345703125,1759.6448974609375,26666722,1.0
2022-08-04,1759.860595703125,1790.7164306640625,1758.87353515625,1789.2821044921875,17604186,5.0
2022-08-05,1788.966796875,1790.4749755859375,1764.873046875,1774.1888427734375,16321136,4.0
2022-08-06,1774.031494140625,1774.296142578125,1766.6304931640625,1768.0318603515625,7881193,2.0
2022-08-07,1768.386474609375,1771.2501220703125,1766.6712646484375,1768.7625732421875,8320047,1.0
2022-08-08,1768.864501953125,1787.63818359375,1767.6619873046875,1781.5430908203125,23012020,1.0
2022-08-09,1781.4088134765625,1796.836669921875,1777.4609375,1790.553955078125,16251479,1.0
2022-08-10,1790.5775146484375,1797.24169921875,1783.9976806640625,1786.3531494140625,17009669,4.0
2022-08-11,1786.5703125,1792.4007568359375,1778.8878173828125,1780.4351806640625,15883039,1.0
2022-08-12,1780.4066162109375,1795.7967529296875,1778.3673095703125,1795.7967529296875,12153797,1.0
2022-08-13,1795.9793701171875,1797.23828125,1791.3275146484375,1793.9041748046875,8375120,1.0
2022-08-14,1793.76904296875,1798.50244140625,1791.5577392578125,1793.109619140625,13528429,113.0
2022-08-15,1793.150390625,1795.205810546875,1769.588623046875,1775.9591064453125,16543375,112.0
2022-08-16,1774.8790283203125,1776.8128662109375,1767.971435546875,1771.84814453125,14526322,87.0
2022-08-17,1771.9072265625,1776.730224609375,1754.60498046875,1756.920166015625,17225475,86.0
2022-08-18,1757.1563720703125,1764.9007568359375,1750.296875,1750.938232421875,10805013,85.0
2022-08-19,1750.7843017578125,1751.6697998046875,1737.9417724609375,1740.492919921875,28343533,6.0
2022-08-20,1740.2440185546875,1743.2711181640625,1737.0849609375,1739.6741943359375,11706128,1.0
2022-08-21,1739.564453125,1743.3968505859375,1736.7728271484375,1739.8118896484375,13004824,2.0
2022-08-22,1739.8570556640625,1741.4810791015625,1725.0504150390625,1732.1807861328125,15714640,1.0
2022-08-23,1731.8934326171875,1747.8250732421875,1728.985107421875,1745.683349609375,24423217,1.0
2022-08-24,1745.494384765625,1749.554931640625,1739.7633056640625,1745.525390625,12243867,1.0
2022-08-25,1745.4346923828125,1758.65625,1744.419189453125,1751.8807373046875,9536577,78.0
2022-08-26,1751.983642578125,1752.0767822265625,1728.1080322265625,1731.1531982421875,20155345,76.0
2022-08-27,1731.2659912109375,1732.5408935546875,1726.6761474609375,1729.5853271484375,11394161,2.0
2022-08-28,1729.493896484375,1731.48291015625,1724.5679931640625,1725.064208984375,14627788,1.0
2022-08-29,1725.099609375,1737.2109375,1711.9544677734375,1730.677490234375,14900289,73.0
2022-08-30,1730.3851318359375,1731.7391357421875,1713.9312744140625,1715.3131103515625,13297616,72.0
2022-08-31,1715.427734375,1720.7559814453125,1702.8289794921875,1704.7830810546875,13245424,9.0
2022-09-01,1704.9027099609375,1705.7161865234375,1685.913330078125,1691.6510009765625,17056194,1.0
2022-09-02,1691.561767578125,1709.18359375,1690.019287109375,1704.1844482421875,13103664,4.0
2022-09-03,1704.1580810546875,1706.8798828125,1702.0377197265625,1706.8060302734375,5232680,1.0
2022-09-04,1706.700927734375,1707.1806640625,1702.8231201171875,1706.4874267578125,5318647,1.0
2022-09-05,1706.353271484375,1708.9512939453125,1701.202392578125,1707.6007080078125,9614854,1.0
2022-09-06,1707.72705078125,1717.94677734375,1688.236572265625,1693.6561279296875,17807026,2.0
2022-09-07,1693.570068359375,1713.785400390625,1684.621337890625,1709.4510498046875,16808232,1.0
2022-09-08,1709.07421875,1718.773193359375,1699.5997314453125,1703.2003173828125,12000286,1.0
2022-09-09,1702.95458984375,1724.0589599609375,1702.95458984375,1710.6915283203125,13651581,3.0
2022-09-10,1711.60546875,1715.455322265625,1709.5919189453125,1713.6368408203125,9361187,1.0
2022-09-11,1713.3387451171875,1716.1739501953125,1710.177978515625,1716.140625,7557017,1.0
2022-09-12,1716.18505859375,1729.5274658203125,1708.0601806640625,1718.55078125,19535045,59.0
2022-09-13,1718.5723876953125,1725.4053955078125,1693.6268310546875,1694.6632080078125,21878078,58.0
2022-09-14,1696.0264892578125,1698.947509765625,1689.097900390625,1689.633544921875,11058108,20.0
2022-09-15,1689.5921630859375,1691.231201171875,1654.2801513671875,1654.909912109375,32322497,18.0
2022-09-16,1654.47705078125,1670.047607421875,1647.416259765625,1666.78076171875,14596480,2.0
2022-09-17,1667.0506591796875,1669.7530517578125,1664.3507080078125,1668.081787109375,7794018,1.0
2022-09-18,1668.0892333984375,1670.544189453125,1664.275390625,1668.536865234375,8290379,3.0
2022-09-19,1669.1602783203125,1669.9722900390625,1652.79248046875,1665.8392333984375,17216162,2.0
2022-09-20,1665.8564453125,1669.5250244140625,1654.6453857421875,1657.122802734375,13057231,1.0
2022-09-21,1656.9208984375,1677.10009765625,1651.0830078125,1662.5179443359375,24630858,12.0
2022-09-22,1662.422119140625,1674.3221435546875,1652.1131591796875,1665.6602783203125,13597636,11.0
2022-09-23,1665.7796630859375,1667.1905517578125,1635.61767578125,1637.9202880859375,16202195,7.0
2022-09-24,1637.852294921875,1639.4593505859375,1635.625732421875,1637.62158203125,6532008,2.0
2022-09-25,1636.792236328125,1638.788330078125,1632.4608154296875,1634.8658447265625,7522733,1.0
2022-09-26,1635.13916015625,1640.220458984375,1611.4794921875,1619.2091064453125,21041342,2.0
2022-09-27,1618.7847900390625,1632.6949462890625,1618.7847900390625,1621.6328125,15560797,1.0
2022-09-28,1621.69677734375,1653.49169921875,1609.2298583984375,1648.6279296875,20126850,1.0
2022-09-29,1648.6795654296875,1656.15380859375,1636.092529296875,1656.146728515625,11613947,1.0
2022-09-30,1656.105712890625,1668.24658203125,1653.501708984375,1655.731689453125,10286012,3.0
2022-10-01,1655.96142578125,1657.68115234375,1653.0914306640625,1654.7305908203125,4173773,2.0
2022-10-02,1654.82373046875,1657.5618896484375,1653.4881591796875,1656.7674560546875,6616287,1.0
2022-10-03,1656.629150390625,1697.062744140625,1655.603759765625,1696.606689453125,10168878,1.0
2022-10-04,1696.7191162109375,1720.7603759765625,1691.3209228515625,1719.3223876953125,14382896,37.0
2022-10-05,1719.10400390625,1720.096923828125,1698.8817138671875,1709.51611328125,9040476,36.0
2022-10-06,1709.587158203125,1717.12451171875,1703.0159912109375,1704.2520751953125,7064203,35.0
2022-10-07,1704.18798828125,1706.436767578125,1688.695068359375,1690.87744140625,10018342,32.0
2022-10-08,1690.554931640625,1691.880126953125,1685.3848876953125,1688.6922607421875,4731707,31.0
2022-10-09,1688.484375,1691.34619140625,1686.5054931640625,1690.720703125,3977882,30.0
2022-10-10,1690.611083984375,1690.66552734375,1661.2322998046875,1662.4976806640625,9118547,29.0
2022-10-11,1662.348876953125,1675.1134033203125,1658.1181640625,1660.6190185546875,7973301,28.0
2022-10-12,1660.552978515625,1669.385986328125,1658.4552001953125,1665.71728515625,7737492,1.0
2022-10-13,1665.6971435546875,1672.5281982421875,1642.06640625,1657.4422607421875,15055377,22.0
2022-10-14,1657.1851806640625,1663.2872314453125,1635.6368408203125,1637.939453125,9378897,12.0
2022-10-15,1637.91162109375,1638.8380126953125,1635.94580078125,1636.841064453125,4457897,1.0
2022-10-16,1636.78369140625,1642.37744140625,1636.58447265625,1640.7940673828125,4399333,1.0
2022-10-17,1640.7496337890625,1659.523681640625,1639.7904052734375,1645.488525390625,8577247,9.0
2022-10-18,1645.5072021484375,1651.7381591796875,1641.2296142578125,1646.057373046875,5609137,4.0
2022-10-19,1646.0723876953125,1646.9688720703125,1620.95703125,1621.928466796875,7257629,2.0
2022-10-20,1621.8304443359375,1636.8892822265625,1619.58935546875,1621.2685546875,6304679,1.0
2022-10-21,1621.4613037109375,1650.3228759765625,1613.7454833984375,1649.3297119140625,8344989,1.0
2022-10-22,1649.3392333984375,1653.2115478515625,1648.8958740234375,1651.2530517578125,3595018,1.0
2022-10-23,1651.279541015625,1658.88720703125,1650.95166015625,1657.8817138671875,5344922,3.0
2022-10-24,1657.6219482421875,1657.6219482421875,1640.178955078125,1644.4521484375,6245216,2.0
2022-10-25,1644.1539306640625,1653.3953857421875,1636.5159912109375,1646.096923828125,12946563,1.0
2022-10-26,1646.11083984375,1668.72314453125,1645.6910400390625,1660.0426025390625,10859348,9.0
2022-10-27,1660.174072265625,1663.11328125,1650.9339599609375,1654.546630859375,10374890,8.0
2022-10-28,1654.5108642578125,1657.52880859375,1636.3167724609375,1637.9920654296875,8884751,7.0
2022-10-29,1637.9620361328125,1642.226806640625,1636.4151611328125,1639.1572265625,8899301,3.0
2022-10-30,1639.155517578125,1640.97998046875,1636.7938232421875,1638.110595703125,5779995,2.0
2022-10-31,1638.0340576171875,1639.5537109375,1627.442626953125,1627.8917236328125,9156845,1.0
2022-11-01,1627.916259765625,1648.5087890625,1626.8636474609375,1640.7034912109375,11115024,1.0
2022-11-02,1640.6497802734375,1657.3599853515625,1627.9588623046875,1629.218017578125,16043235,2.0
2022-11-03,1629.3275146484375,1635.5841064453125,1615.0128173828125,1625.610107421875,11434448,1.0
2022-11-04,1625.17041015625,1672.888671875,1624.775146484375,1672.5194091796875,16091658,1.0
2022-11-05,1672.5218505859375,1673.697265625,1670.5902099609375,1672.7962646484375,7836340,1.0
2022-11-06,1672.942626953125,1674.210205078125,1664.7041015625,1664.7041015625,7551767,2.0
2022-11-07,1664.8927001953125,1672.9427490234375,1658.9735107421875,1666.2957763671875,11895656,1.0
2022-11-08,1666.178955078125,1709.8399658203125,1659.078857421875,1700.5172119140625,50891974,2.0
2022-11-09,1700.881591796875,1708.26318359375,1685.6893310546875,1695.79541015625,73163563,1.0
2022-11-10,1695.1842041015625,1753.4620361328125,1692.6197509765625,1747.4427490234375,57352697,1.0
2022-11-11,1747.2301025390625,1780.4449462890625,1741.5657958984375,1775.9349365234375,38901933,20.0
2022-11-12,1776.2412109375,1777.166259765625,1713.7421875,1734.7208251953125,164804063,3.0
2022-11-13,1734.7161865234375,1746.510498046875,1724.4737548828125,1742.0166015625,23114466,1.0
2022-11-14,1742.0216064453125,1762.5474853515625,1720.37646484375,1751.009033203125,62414579,1.0
2022-11-15,1750.556884765625,1778.971435546875,1731.8702392578125,1773.3065185546875,32425919,16.0
2022-11-16,1773.3739013671875,1775.29931640625,1759.9095458984375,1765.3123779296875,14574185,15.0
2022-11-17,1764.9876708984375,1767.95703125,1743.917724609375,1755.6239013671875,34767130,14.0
2022-11-18,1755.52978515625,1759.0726318359375,1738.416015625,1741.8917236328125,9445540,8.0
2022-11-19,1741.8660888671875,1749.1121826171875,1739.4952392578125,1746.141845703125,3786134,2.0
2022-11-20,1746.4305419921875,1747.9232177734375,1739.493896484375,1747.024169921875,8476740,1.0
2022-11-21,1746.91455078125,1750.0101318359375,1731.8372802734375,1737.881591796875,20461165,3.0
2022-11-22,1737.6817626953125,1745.8272705078125,1732.6424560546875,1734.55224609375,10136825,2.0
2022-11-23,1734.565185546875,1744.6380615234375,1729.001953125,1743.140869140625,9006280,1.0
2022-11-24,1743.53955078125,1751.0916748046875,1741.9488525390625,1745.6611328125,9222900,1.0
2022-11-25,1745.3916015625,1752.16162109375,1742.037353515625,1749.0784912109375,6707797,1.0
2022-11-26,1749.0780029296875,1764.0059814453125,1747.3587646484375,1748.338623046875,6665232,5.0
2022-11-27,1748.2139892578125,1754.16162109375,1747.89013671875,1747.89013671875,4702401,3.0
2022-11-28,1747.7889404296875,1753.56640625,1738.95166015625,1740.4971923828125,10824635,2.0
2022-11-29,1741.19970703125,1748.8984375,1739.074462890625,1739.4302978515625,9990834,1.0
2022-11-30,1739.478271484375,1763.90966796875,1738.3319091796875,1762.9130859375,10541803,1.0
2022-12-01,1763.082763671875,1793.6412353515625,1762.672119140625,1791.167236328125,12373213,1.0
2022-12-02,1791.022705078125,1794.6090087890625,1773.2540283203125,1787.345458984375,9132157,2.0
2022-12-03,1787.1553955078125,1789.235107421875,1778.3310546875,1785.9144287109375,5794987,1.0
2022-12-04,1786.0057373046875,1794.6998291015625,1786.0057373046875,1791.4996337890625,5300280,1.0
2022-12-05,1791.4927978515625,1802.44091796875,1768.519287109375,1770.7059326171875,8658495,8.0
2022-12-06,1770.814453125,1782.632568359375,1770.814453125,1774.9761962890625,5552066,1.0
2022-12-07,1774.861083984375,1788.0655517578125,1771.329833984375,1786.986572265625,8055519,1.0
2022-12-08,1786.9876708984375,1789.7818603515625,1781.6802978515625,1788.5067138671875,5500954,1.0
2022-12-09,1788.11669921875,1801.1048583984375,1785.08642578125,1794.705322265625,8221555,4.0
2022-12-10,1795.2901611328125,1799.0662841796875,1787.2139892578125,1790.6568603515625,7223580,1.0
2022-12-11,1790.6776123046875,1800.6597900390625,1790.2720947265625,1796.8951416015625,7940348,2.0
2022-12-12,1796.8812255859375,1797.4698486328125,1777.1439208984375,1778.84326171875,11490094,1.0
2022-12-13,1778.80078125,1812.6064453125,1776.583984375,1809.627685546875,22311373,1.0
2022-12-14,1809.774658203125,1823.9326171875,1799.29296875,1801.4368896484375,12280643,17.0
2022-12-15,1801.4678955078125,1805.12841796875,1775.3809814453125,1791.045166015625,14466170,2.0
2022-12-16,1791.4976806640625,1803.9281005859375,1775.0030517578125,1800.80712890625,14483793,1.0
2022-12-17,1800.98486328125,1807.8251953125,1799.6060791015625,1803.271240234375,8037859,3.0
2022-12-18,1803.340576171875,1805.371337890625,1794.4632568359375,1797.8734130859375,7037836,2.0
2022-12-19,1798.0281982421875,1804.2000732421875,1790.5848388671875,1797.397705078125,7760366,1.0
2022-12-20,1797.6546630859375,1818.255859375,1791.6497802734375,1812.06787109375,10311936,1.0
2022-12-21,1811.956298828125,1819.7099609375,1809.7850341796875,1814.22412109375,7095973,1.0
2022-12-22,1814.40283203125,1819.9512939453125,1792.24658203125,1794.6796875,8943050,8.0
2022-12-23,1794.850341796875,1812.704345703125,1794.329345703125,1806.3720703125,6335505,4.0
2022-12-24,1806.4281005859375,1808.138427734375,1801.8564453125,1802.5343017578125,4475867,3.0
2022-12-25,1802.550048828125,1803.45263671875,1795.1981201171875,1801.6414794921875,5485784,1.0
2022-12-26,1801.716064453125,1804.075439453125,1797.922119140625,1800.9864501953125,5239972,1.0
2022-12-27,1801.0152587890625,1819.788330078125,1799.13623046875,1815.0831298828125,7999752,3.0
2022-12-28,1814.9501953125,1815.14306640625,1802.2259521484375,1807.3564453125,9267978,1.0
2022-12-29,1807.226806640625,1816.394287109375,1803.876708984375,1814.0986328125,8977266,1.0
2022-12-30,1814.3597412109375,1822.9730224609375,1808.43798828125,1821.42333984375,10278977,1.0
2022-12-31,1821.310546875,1824.4515380859375,1817.9964599609375,1819.547119140625,6708202,2.0
2023-01-01,1819.59716796875,1822.4671630859375,1817.4447021484375,1822.371337890625,5021580,1.0
2023-01-02,1822.3939208984375,1828.7298583984375,1818.5738525390625,1822.2659912109375,8207490,1.0
2023-01-03,1822.2198486328125,1842.2567138671875,1821.528076171875,1841.511474609375,14228681,1.0
2023-01-04,1841.551513671875,1856.333984375,1836.931396484375,1851.6796875,10919850,2.0
2023-01-05,1851.6041259765625,1853.8311767578125,1832.71337890625,1834.5084228515625,8680709,1.0
2023-01-06,1834.8560791015625,1857.240234375,1832.7996826171875,1854.532958984375,10994765,1.0
2023-01-07,1854.586181640625,1861.25537109375,1853.9134521484375,1860.696533203125,7727025,1.0
2023-01-08,1860.7823486328125,1862.314697265625,1855.3262939453125,1860.0416259765625,8366473,1.0
2023-01-09,1860.5167236328125,1867.34130859375,1858.9619140625,1861.9610595703125,11922678,1.0
2023-01-10,1862.207763671875,1868.0556640625,1860.5494384765625,1864.1810302734375,7779432,1.0
2023-01-11,1864.21142578125,1877.8663330078125,1863.1885986328125,1873.1505126953125,10471965,1.0
2023-01-12,1871.655517578125,1883.8543701171875,1869.927978515625,1883.119384765625,14793451,1.0
2023-01-13,1883.103759765625,1902.3662109375,1879.4442138671875,1896.9927978515625,13428542,3.0
2023-01-14,1896.78173828125,1898.4769287109375,1882.6522216796875,1889.07275390625,18716699,1.0
2023-01-15,1889.2659912109375,1900.30224609375,1883.8709716796875,1899.4775390625,9888846,1.0
2023-01-16,1899.9906005859375,1903.4327392578125,1885.79345703125,1886.5399169921875,10481593,3.0
2023-01-17,1887.000732421875,1895.6163330078125,1882.9473876953125,1889.1044921875,9514930,1.0
2023-01-18,1889.02392578125,1895.983154296875,1880.927490234375,1886.582275390625,9871168,1.0
2023-01-19,1885.7178955078125,1915.1385498046875,1883.33740234375,1913.1416015625,9777012,1.0
2023-01-20,1913.08935546875,1919.987060546875,1903.542724609375,1905.75048828125,10401729,5.0
2023-01-21,1905.4190673828125,1911.8150634765625,1904.39599609375,1908.5263671875,9001974,2.0
2023-01-22,1908.2144775390625,1911.501708984375,1903.6866455078125,1907.24609375,8302190,1.0
2023-01-23,1907.3267822265625,1915.295166015625,1902.5386962890625,1910.06591796875,8599359,2.0
2023-01-24,1910.00439453125,1911.1361083984375,1902.2423095703125,1906.6025390625,11950443,1.0
2023-01-25,1906.4788818359375,1924.8907470703125,1901.37841796875,1922.3480224609375,12635349,1.0
2023-01-26,1921.6741943359375,1925.590576171875,1910.965576171875,1918.997802734375,9338407,44.0
2023-01-27,1918.7235107421875,1920.60986328125,1913.1766357421875,1915.4810791015625,8543610,6.0
2023-01-28,1915.35302734375,1916.8040771484375,1911.3702392578125,1915.003662109375,5757443,1.0
2023-01-29,1914.978515625,1918.5150146484375,1907.39501953125,1913.139892578125,10741336,4.0
2023-01-30,1913.023193359375,1913.412841796875,1892.5960693359375,1895.3519287109375,11063415,2.0
2023-01-31,1895.6156005859375,1904.908935546875,1877.4119873046875,1900.023681640625,12296470,1.0
2023-02-01,1899.45458984375,1916.296630859375,1895.0145263671875,1913.22314453125,11729323,1.0
2023-02-02,1913.2833251953125,1924.138427734375,1898.6072998046875,1901.5015869140625,17365190,37.0
2023-02-03,1901.6453857421875,1907.0753173828125,1866.5352783203125,1870.67138671875,14168416,36.0
2023-02-04,1870.662841796875,1871.989013671875,1858.7647705078125,1860.241943359375,10530813,3.0
2023-02-05,1860.3399658203125,1862.3172607421875,1854.5567626953125,1857.7391357421875,9843915,1.0
2023-02-06,1857.3021240234375,1869.173095703125,1856.833984375,1867.4412841796875,8777804,1.0
2023-02-07,1867.2611083984375,1872.9725341796875,1857.3958740234375,1860.741455078125,10327847,32.0
2023-02-08,1860.7811279296875,1865.3751220703125,1855.474365234375,1861.1463623046875,9078379,1.0
2023-02-09,1861.51806640625,1870.853515625,1844.3104248046875,1845.3251953125,13227628,29.0
2023-02-10,1845.1824951171875,1847.5673828125,1824.558837890625,1825.0911865234375,14366797,22.0
2023-02-11,1825.208984375,1835.60546875,1821.3741455078125,1831.4654541015625,8029400,3.0
2023-02-12,1831.124267578125,1831.4976806640625,1822.099609375,1828.989013671875,6309779,2.0
2023-02-13,1829.007568359375,1831.2830810546875,1757.7421875,1806.0648193359375,54661455,1.0
2023-02-14,1805.8670654296875,1845.9820556640625,1805.3194580078125,1833.22705078125,26363573,18.0
2023-02-15,1833.432373046875,1834.32568359375,1815.9427490234375,1824.958251953125,10187158,16.0
2023-02-16,1824.809814453125,1832.3052978515625,1812.277587890625,1819.0220947265625,14538485,15.0
2023-02-17,1818.904541015625,1826.1595458984375,1804.546630859375,1815.322265625,11548671,3.0
2023-02-18,1815.44921875,1823.4605712890625,1810.295654296875,1823.3900146484375,6377759,1.0
2023-02-19,1823.2451171875,1825.8223876953125,1817.8228759765625,1821.658203125,7084720,1.0
2023-02-20,1822.5533447265625,1827.762939453125,1813.325439453125,1816.7274169921875,8839386,9.0
2023-02-21,1816.6688232421875,1816.8560791015625,1807.21435546875,1811.5828857421875,8242719,1.0
2023-02-22,1812.0579833984375,1820.3160400390625,1807.974365234375,1812.8677978515625,9503841,7.0
2023-02-23,1812.928466796875,1819.6309814453125,1808.3284912109375,1814.3504638671875,6986537,6.0
2023-02-24,1814.5694580078125,1816.9248046875,1794.538818359375,1800.7398681640625,8671647,5.0
2023-02-25,1800.73095703125,1801.6380615234375,1791.9151611328125,1794.366943359375,6800385,2.0
2023-02-26,1794.3211669921875,1800.1287841796875,1792.029052734375,1797.281982421875,6163615,1.0
2023-02-27,1797.23828125,1806.3653564453125,1795.4488525390625,1805.1595458984375,7830972,1.0
2023-02-28,1805.414306640625,1815.19189453125,1795.800537109375,1808.871337890625,12105010,1.0
2023-03-01,1809.099853515625,1828.7999267578125,1806.958984375,1824.9390869140625,8962324,2.0
2023-03-02,1824.974609375,1826.5367431640625,1817.417236328125,1826.4527587890625,7921440,1.0
2023-03-03,1826.490478515625,1844.4061279296875,1820.591552734375,1843.9583740234375,14035736,1.0
2023-03-04,1843.4930419921875,1850.777099609375,1840.6920166015625,1850.277099609375,8044286,1.0
2023-03-05,1850.2916259765625,1857.7193603515625,1845.056884765625,1845.83154296875,7822991,1.0
2023-03-06,1845.8519287109375,1857.9072265625,1830.259765625,1831.4906005859375,9554960,4.0
2023-03-07,1831.82421875,1838.895751953125,1805.6412353515625,1806.93505859375,8910488,3.0
2023-03-08,1806.89697265625,1813.3570556640625,1801.1007080078125,1806.4393310546875,10133732,1.0
2023-03-09,1806.65185546875,1817.63671875,1805.203857421875,1809.7559814453125,11283704,1.0
2023-03-10,1809.9002685546875,1871.8424072265625,1809.1282958984375,1868.05517578125,22700024,1.0
2023-03-11,1867.66845703125,1944.83642578125,1862.529541015625,1903.259765625,73090645,1.0
2023-03-12,1903.106201171875,1948.9786376953125,1900.68212890625,1918.7265625,28057034,5.0
2023-03-13,1918.1751708984375,1939.0023193359375,1905.5408935546875,1928.1329345703125,36888656,1.0
2023-03-14,1928.768310546875,1940.241455078125,1903.5189208984375,1910.885986328125,29421493,1.0
2023-03-15,1910.7750244140625,1946.5872802734375,1904.008056640625,1929.0836181640625,28077921,2.0
2023-03-16,1929.90478515625,1934.8831787109375,1907.9866943359375,1912.2286376953125,18354429,1.0
2023-03-17,1912.27783203125,1967.987060546875,1906.648681640625,1965.34619140625,32516521,1.0
2023-03-18,1965.5689697265625,1970.0771484375,1959.6746826171875,1963.58056640625,15805230,1.0
2023-03-19,1964.152099609375,1982.6263427734375,1964.152099609375,1975.6558837890625,20817894,1.0
2023-03-20,1975.5933837890625,2014.6546630859375,1970.032470703125,1982.8668212890625,21310098,15.0
2023-03-21,1983.3033447265625,1991.9144287109375,1945.0751953125,1950.412109375,16879491,2.0
2023-03-22,1950.9136962890625,1983.7462158203125,1944.1575927734375,1977.9765625,19334054,1.0
2023-03-23,1977.9390869140625,2002.9189453125,1976.94677734375,1993.351318359375,16823623,1.0
